x;y;z;r
-99.8835;0.00263011;0.0197424;0
-99.8831;0.00264082;0.0198032;0
-99.8828;0.00265155;0.0198641;0
-99.8824;0.00266232;0.019925;0
-99.882;0.00267311;0.019986;0
-99.8816;0.00268393;0.0200471;0
-99.8813;0.00269477;0.0201083;0
-99.8809;0.00270564;0.0201696;0
-99.8805;0.00271654;0.0202309;0
-99.8801;0.00272747;0.0202924;0
-99.8798;0.00273843;0.0203539;0
-99.8794;0.00274941;0.0204155;0
-99.879;0.00276041;0.0204771;0
-99.8786;0.00277145;0.0205389;0
-99.8783;0.00278251;0.0206007;0
-99.8779;0.0027936;0.0206626;0
-99.8775;0.00280471;0.0207246;0
-99.8771;0.00281585;0.0207867;0
-99.8767;0.00282702;0.0208488;0
-99.8763;0.00283822;0.020911;0
-99.876;0.00284944;0.0209733;0
-99.8756;0.00286069;0.0210357;0
-99.8752;0.00287197;0.0210981;0
-99.8748;0.00288327;0.0211607;0
-99.8744;0.00289461;0.0212233;0
-99.874;0.00290597;0.021286;0
-99.8737;0.00291735;0.0213488;0
-99.8733;0.00292877;0.0214117;0
-99.8729;0.0029402;0.0214747;0
-99.8725;0.00295167;0.0215378;0
-99.8721;0.00296316;0.0216009;0
-99.8717;0.00297468;0.0216641;0
-99.8713;0.00298623;0.0217274;0
-99.8709;0.00299781;0.0217908;0
-99.8705;0.00300941;0.0218542;0
-99.8702;0.00302104;0.0219178;0
-99.8698;0.0030327;0.0219814;0
-99.8694;0.00304439;0.0220451;0
-99.869;0.0030561;0.0221089;0
-99.8686;0.00306784;0.0221728;0
-99.8682;0.00307961;0.0222368;0
-99.8678;0.00309141;0.0223009;0
-99.8674;0.00310323;0.0223651;0
-99.867;0.00311508;0.0224293;0
-99.8666;0.00312696;0.0224937;0
-99.8662;0.00313886;0.0225581;0
-99.8658;0.0031508;0.0226226;0
-99.8654;0.00316276;0.0226872;0
-99.865;0.00317475;0.0227518;0
-99.8646;0.00318677;0.0228166;0
-99.8642;0.00319882;0.0228814;0
-99.8638;0.0032109;0.0229463;0
-99.8634;0.003223;0.0230114;0
-99.863;0.00323513;0.0230765;0
-99.8626;0.0032473;0.0231417;0
-99.8622;0.00325949;0.023207;0
-99.8618;0.00327171;0.0232724;0
-99.8614;0.00328395;0.0233379;0
-99.861;0.00329623;0.0234035;0
-99.8606;0.00330853;0.0234691;0
-99.8602;0.00332086;0.0235348;0
-99.8598;0.00333323;0.0236006;0
-99.8594;0.00334562;0.0236665;0
-99.859;0.00335804;0.0237325;0
-99.8586;0.00337049;0.0237986;0
-99.8582;0.00338298;0.0238647;0
-99.8577;0.00339549;0.023931;0
-99.8573;0.00340803;0.0239974;0
-99.8569;0.0034206;0.0240638;0
-99.8565;0.0034332;0.0241303;0
-99.8561;0.00344583;0.024197;0
-99.8557;0.00345849;0.0242636;0
-99.8553;0.00347118;0.0243304;0
-99.8549;0.0034839;0.0243973;0
-99.8545;0.00349664;0.0244642;0
-99.854;0.00350942;0.0245312;0
-99.8536;0.00352223;0.0245983;0
-99.8532;0.00353507;0.0246655;0
-99.8528;0.00354795;0.0247328;0
-99.8524;0.00356085;0.0248002;0
-99.852;0.00357379;0.0248677;0
-99.8515;0.00358675;0.0249352;0
-99.8511;0.00359975;0.0250028;0
-99.8507;0.00361277;0.0250706;0
-99.8503;0.00362583;0.0251383;0
-99.8499;0.00363891;0.0252062;0
-99.8494;0.00365203;0.0252742;0
-99.849;0.00366517;0.0253422;0
-99.8486;0.00367835;0.0254103;0
-99.8482;0.00369156;0.0254785;0
-99.8478;0.00370481;0.0255467;0
-99.8473;0.00371808;0.0256151;0
-99.8469;0.00373139;0.0256835;0
-99.8465;0.00374473;0.025752;0
-99.8461;0.0037581;0.0258206;0
-99.8456;0.0037715;0.0258893;0
-99.8452;0.00378493;0.0259581;0
-99.8448;0.00379839;0.0260269;0
-99.8444;0.00381188;0.0260958;0
-99.8439;0.0038254;0.0261648;0
-99.8435;0.00383896;0.0262338;0
-99.8431;0.00385254;0.026303;0
-99.8426;0.00386616;0.0263722;0
-99.8422;0.00387981;0.0264415;0
-99.8418;0.0038935;0.0265108;0
-99.8414;0.00390721;0.0265803;0
-99.8409;0.00392096;0.0266498;0
-99.8405;0.00393474;0.0267194;0
-99.8401;0.00394855;0.026789;0
-99.8396;0.00396239;0.0268588;0
-99.8392;0.00397626;0.0269286;0
-99.8388;0.00399016;0.0269985;0
-99.8383;0.00400409;0.0270685;0
-99.8379;0.00401805;0.0271385;0
-99.8374;0.00403204;0.0272087;0
-99.837;0.00404607;0.0272788;0
-99.8366;0.00406013;0.0273491;0
-99.8361;0.00407422;0.0274194;0
-99.8357;0.00408835;0.0274898;0
-99.8353;0.0041025;0.0275603;0
-99.8348;0.00411669;0.0276309;0
-99.8344;0.0041309;0.0277015;0
-99.8339;0.00414515;0.0277722;0
-99.8335;0.00415943;0.027843;0
-99.833;0.00417374;0.0279139;0
-99.8326;0.00418808;0.0279848;0
-99.8322;0.00420245;0.0280558;0
-99.8317;0.00421685;0.0281269;0
-99.8313;0.00423128;0.0281981;0
-99.8308;0.00424575;0.0282693;0
-99.8304;0.00426025;0.0283406;0
-99.8299;0.00427478;0.028412;0
-99.8295;0.00428934;0.0284834;0
-99.829;0.00430393;0.0285549;0
-99.8286;0.00431855;0.0286266;0
-99.8281;0.0043332;0.0286982;0
-99.8277;0.00434788;0.02877;0
-99.8272;0.0043626;0.0288419;0
-99.8268;0.00437734;0.0289138;0
-99.8263;0.00439212;0.0289858;0
-99.8259;0.00440693;0.0290579;0
-99.8254;0.00442176;0.02913;0
-99.825;0.00443663;0.0292022;0
-99.8245;0.00445153;0.0292745;0
-99.8241;0.00446647;0.0293469;0
-99.8236;0.00448143;0.0294194;0
-99.8232;0.00449642;0.0294919;0
-99.8227;0.00451145;0.0295645;0
-99.8223;0.00452651;0.0296372;0
-99.8218;0.0045416;0.02971;0
-99.8213;0.00455672;0.0297828;0
-99.8209;0.00457187;0.0298558;0
-99.8204;0.00458705;0.0299288;0
-99.82;0.00460226;0.0300019;0
-99.8195;0.0046175;0.0300751;0
-99.8191;0.00463278;0.0301484;0
-99.8186;0.00464808;0.0302217;0
-99.8181;0.00466342;0.0302951;0
-99.8177;0.00467879;0.0303686;0
-99.8172;0.00469419;0.0304422;0
-99.8167;0.00470963;0.0305159;0
-99.8163;0.0047251;0.0305896;0
-99.8158;0.00474059;0.0306634;0
-99.8154;0.00475612;0.0307373;0
-99.8149;0.00477168;0.0308114;0
-99.8144;0.00478728;0.0308854;0
-99.814;0.0048029;0.0309596;0
-99.8135;0.00481856;0.0310339;0
-99.813;0.00483425;0.0311082;0
-99.8126;0.00484997;0.0311827;0
-99.8121;0.00486572;0.0312572;0
-99.8116;0.0048815;0.0313318;0
-99.8111;0.00489732;0.0314064;0
-99.8107;0.00491317;0.0314812;0
-99.8102;0.00492906;0.031556;0
-99.8097;0.00494497;0.0316309;0
-99.8093;0.00496092;0.0317059;0
-99.8088;0.00497691;0.031781;0
-99.8083;0.00499292;0.0318562;0
-99.8078;0.00500897;0.0319315;0
-99.8074;0.00502506;0.0320069;0
-99.8069;0.00504117;0.0320824;0
-99.8064;0.00505732;0.0321579;0
-99.8059;0.0050735;0.0322335;0
-99.8055;0.00508971;0.0323092;0
-99.805;0.00510596;0.032385;0
-99.8045;0.00512224;0.0324608;0
-99.804;0.00513856;0.0325367;0
-99.8036;0.00515491;0.0326128;0
-99.8031;0.00517129;0.0326889;0
-99.8026;0.00518771;0.0327651;0
-99.8021;0.00520417;0.0328414;0
-99.8016;0.00522066;0.0329178;0
-99.8012;0.00523718;0.0329942;0
-99.8007;0.00525374;0.0330708;0
-99.8002;0.00527033;0.0331474;0
-99.7997;0.00528695;0.0332241;0
-99.7992;0.00530361;0.0333009;0
-99.7987;0.0053203;0.0333778;0
-99.7983;0.00533703;0.0334547;0
-99.7978;0.00535379;0.0335317;0
-99.7973;0.00537059;0.0336088;0
-99.7968;0.00538743;0.033686;0
-99.7963;0.0054043;0.0337633;0
-99.7958;0.00542121;0.0338407;0
-99.7953;0.00543816;0.0339181;0
-99.7948;0.00545514;0.0339956;0
-99.7944;0.00547215;0.0340732;0
-99.7939;0.0054892;0.0341509;0
-99.7934;0.00550628;0.0342287;0
-99.7929;0.00552339;0.0343065;0
-99.7924;0.00554054;0.0343844;0
-99.7919;0.00555773;0.0344624;0
-99.7914;0.00557495;0.0345405;0
-99.7909;0.00559222;0.0346186;0
-99.7904;0.00560952;0.0346968;0
-99.7899;0.00562686;0.0347751;0
-99.7894;0.00564423;0.0348535;0
-99.7889;0.00566164;0.0349319;0
-99.7884;0.00567908;0.0350105;0
-99.7879;0.00569656;0.0350891;0
-99.7874;0.00571407;0.0351678;0
-99.7869;0.00573162;0.0352465;0
-99.7864;0.0057492;0.0353254;0
-99.7859;0.00576682;0.0354043;0
-99.7854;0.00578448;0.0354832;0
-99.7849;0.00580217;0.0355623;0
-99.7844;0.0058199;0.0356414;0
-99.7839;0.00583767;0.0357206;0
-99.7834;0.00585548;0.0357998;0
-99.7829;0.00587332;0.0358791;0
-99.7824;0.0058912;0.0359586;0
-99.7819;0.00590911;0.036038;0
-99.7814;0.00592706;0.0361176;0
-99.7809;0.00594504;0.0361972;0
-99.7804;0.00596306;0.0362769;0
-99.7799;0.00598111;0.0363567;0
-99.7794;0.0059992;0.0364366;0
-99.7789;0.00601732;0.0365165;0
-99.7784;0.00603549;0.0365965;0
-99.7779;0.00605369;0.0366765;0
-99.7773;0.00607192;0.0367566;0
-99.7768;0.0060902;0.0368368;0
-99.7763;0.00610851;0.0369171;0
-99.7758;0.00612685;0.0369974;0
-99.7753;0.00614523;0.0370779;0
-99.7748;0.00616365;0.0371583;0
-99.7743;0.0061821;0.0372389;0
-99.7738;0.00620058;0.0373196;0
-99.7732;0.0062191;0.0374003;0
-99.7727;0.00623766;0.0374811;0
-99.7722;0.00625625;0.0375619;0
-99.7717;0.00627488;0.0376428;0
-99.7712;0.00629355;0.0377238;0
-99.7707;0.00631225;0.0378049;0
-99.7701;0.00633098;0.037886;0
-99.7696;0.00634976;0.0379672;0
-99.7691;0.00636857;0.0380485;0
-99.7686;0.00638741;0.0381299;0
-99.7681;0.00640629;0.0382113;0
-99.7676;0.00642521;0.0382928;0
-99.767;0.00644416;0.0383744;0
-99.7665;0.00646315;0.0384561;0
-99.766;0.00648217;0.0385378;0
-99.7655;0.00650123;0.0386197;0
-99.7649;0.00652032;0.0387015;0
-99.7644;0.00653945;0.0387835;0
-99.7639;0.00655861;0.0388655;0
-99.7634;0.00657781;0.0389476;0
-99.7628;0.00659705;0.0390298;0
-99.7623;0.00661632;0.0391121;0
-99.7618;0.00663563;0.0391944;0
-99.7613;0.00665498;0.0392768;0
-99.7607;0.00667436;0.0393593;0
-99.7602;0.00669378;0.0394419;0
-99.7597;0.00671323;0.0395246;0
-99.7591;0.00673272;0.0396073;0
-99.7586;0.00675224;0.0396902;0
-99.7581;0.0067718;0.0397731;0
-99.7575;0.0067914;0.039856;0
-99.757;0.00681103;0.0399391;0
-99.7565;0.0068307;0.0400222;0
-99.7559;0.00685041;0.0401054;0
-99.7554;0.00687015;0.0401887;0
-99.7549;0.00688993;0.0402721;0
-99.7543;0.00690974;0.0403556;0
-99.7538;0.0069296;0.0404391;0
-99.7533;0.00694949;0.0405227;0
-99.7527;0.00696942;0.0406064;0
-99.7522;0.00698938;0.0406902;0
-99.7517;0.00700938;0.0407741;0
-99.7511;0.00702942;0.040858;0
-99.7506;0.00704949;0.0409421;0
-99.75;0.0070696;0.0410262;0
-99.7495;0.00708975;0.0411104;0
-99.749;0.00710993;0.0411947;0
-99.7484;0.00713016;0.0412791;0
-99.7479;0.00715042;0.0413635;0
-99.7473;0.00717071;0.041448;0
-99.7468;0.00719105;0.0415326;0
-99.7462;0.00721143;0.0416173;0
-99.7457;0.00723184;0.0417021;0
-99.7452;0.00725229;0.041787;0
-99.7446;0.00727279;0.0418719;0
-99.7441;0.00729331;0.041957;0
-99.7435;0.00731388;0.0420421;0
-99.743;0.00733449;0.0421273;0
-99.7424;0.00735513;0.0422126;0
-99.7419;0.00737581;0.0422979;0
-99.7413;0.00739653;0.0423834;0
-99.7408;0.00741729;0.0424689;0
-99.7402;0.00743808;0.0425545;0
-99.7397;0.00745892;0.0426402;0
-99.7391;0.0074798;0.042726;0
-99.7386;0.00750072;0.0428118;0
-99.738;0.00752168;0.0428978;0
-99.7375;0.00754268;0.0429838;0
-99.7369;0.00756372;0.0430699;0
-99.7364;0.0075848;0.0431561;0
-99.7358;0.00760592;0.0432424;0
-99.7352;0.00762707;0.0433287;0
-99.7347;0.00764827;0.0434152;0
-99.7341;0.0076695;0.0435017;0
-99.7336;0.00769078;0.0435883;0
-99.733;0.00771209;0.0436749;0
-99.7325;0.00773345;0.0437617;0
-99.7319;0.00775485;0.0438485;0
-99.7313;0.00777629;0.0439354;0
-99.7308;0.00779778;0.0440224;0
-99.7302;0.0078193;0.0441094;0
-99.7297;0.00784087;0.0441966;0
-99.7291;0.00786247;0.0442838;0
-99.7285;0.00788412;0.0443711;0
-99.728;0.0079058;0.0444585;0
-99.7274;0.00792753;0.0445459;0
-99.7268;0.00794929;0.0446334;0
-99.7263;0.00797109;0.044721;0
-99.7257;0.00799294;0.0448087;0
-99.7251;0.00801483;0.0448964;0
-99.7246;0.00803676;0.0449842;0
-99.724;0.00805874;0.0450721;0
-99.7234;0.00808076;0.0451601;0
-99.7229;0.00810282;0.0452481;0
-99.7223;0.00812493;0.0453362;0
-99.7217;0.00814707;0.0454244;0
-99.7212;0.00816925;0.0455127;0
-99.7206;0.00819147;0.045601;0
-99.72;0.00821373;0.0456894;0
-99.7194;0.00823604;0.0457779;0
-99.7189;0.00825838;0.0458665;0
-99.7183;0.00828077;0.0459551;0
-99.7177;0.0083032;0.0460438;0
-99.7171;0.00832567;0.0461325;0
-99.7166;0.00834819;0.0462213;0
-99.716;0.00837075;0.0463102;0
-99.7154;0.00839335;0.0463992;0
-99.7148;0.00841599;0.0464882;0
-99.7143;0.00843867;0.0465773;0
-99.7137;0.00846139;0.0466665;0
-99.7131;0.00848415;0.0467558;0
-99.7125;0.00850695;0.0468451;0
-99.7119;0.0085298;0.0469345;0
-99.7114;0.00855268;0.047024;0
-99.7108;0.00857561;0.0471135;0
-99.7102;0.00859857;0.0472031;0
-99.7096;0.00862159;0.0472928;0
-99.709;0.00864464;0.0473825;0
-99.7084;0.00866773;0.0474723;0
-99.7079;0.00869087;0.0475622;0
-99.7073;0.00871405;0.0476521;0
-99.7067;0.00873727;0.0477421;0
-99.7061;0.00876052;0.0478322;0
-99.7055;0.00878382;0.0479224;0
-99.7049;0.00880716;0.0480126;0
-99.7043;0.00883054;0.0481029;0
-99.7037;0.00885397;0.0481933;0
-99.7032;0.00887743;0.0482838;0
-99.7026;0.00890093;0.0483743;0
-99.702;0.00892448;0.0484649;0
-99.7014;0.00894807;0.0485555;0
-99.7008;0.00897169;0.0486463;0
-99.7002;0.00899537;0.048737;0
-99.6996;0.00901908;0.0488279;0
-99.699;0.00904283;0.0489189;0
-99.6984;0.00906662;0.0490099;0
-99.6978;0.00909046;0.049101;0
-99.6972;0.00911434;0.0491922;0
-99.6966;0.00913825;0.0492834;0
-99.696;0.00916221;0.0493748;0
-99.6954;0.00918621;0.0494662;0
-99.6948;0.00921025;0.0495576;0
-99.6942;0.00923433;0.0496492;0
-99.6936;0.00925845;0.0497408;0
-99.693;0.00928261;0.0498325;0
-99.6924;0.00930682;0.0499243;0
-99.6918;0.00933106;0.0500161;0
-99.6912;0.00935535;0.050108;0
-99.6906;0.00937968;0.0502;0
-99.69;0.00940406;0.0502921;0
-99.6894;0.00942847;0.0503843;0
-99.6888;0.00945293;0.0504765;0
-99.6882;0.00947742;0.0505688;0
-99.6876;0.00950196;0.0506613;0
-99.687;0.00952654;0.0507537;0
-99.6864;0.00955116;0.0508463;0
-99.6858;0.00957583;0.0509389;0
-99.6852;0.00960053;0.0510317;0
-99.6846;0.00962528;0.0511245;0
-99.684;0.00965007;0.0512173;0
-99.6834;0.0096749;0.0513103;0
-99.6828;0.00969978;0.0514033;0
-99.6822;0.0097247;0.0514964;0
-99.6815;0.00974966;0.0515896;0
-99.6809;0.00977467;0.0516829;0
-99.6803;0.00979972;0.0517763;0
-99.6797;0.00982481;0.0518697;0
-99.6791;0.00984994;0.0519633;0
-99.6785;0.00987512;0.0520569;0
-99.6779;0.00990034;0.0521506;0
-99.6773;0.0099256;0.0522444;0
-99.6766;0.00995091;0.0523382;0
-99.676;0.00997626;0.0524322;0
-99.6754;0.0100017;0.0525262;0
-99.6748;0.0100271;0.0526203;0
-99.6742;0.0100526;0.0527144;0
-99.6735;0.0100781;0.0528087;0
-99.6729;0.0101037;0.0529031;0
-99.6723;0.0101293;0.0529975;0
-99.6717;0.010155;0.0530921;0
-99.6711;0.0101807;0.0531867;0
-99.6704;0.0102064;0.0532814;0
-99.6698;0.0102322;0.0533762;0
-99.6692;0.0102581;0.053471;0
-99.6686;0.0102839;0.0535659;0
-99.668;0.0103099;0.053661;0
-99.6673;0.0103358;0.053756;0
-99.6667;0.0103619;0.0538512;0
-99.6661;0.0103879;0.0539464;0
-99.6654;0.0104141;0.0540418;0
-99.6648;0.0104402;0.0541372;0
-99.6642;0.0104664;0.0542327;0
-99.6636;0.0104927;0.0543283;0
-99.6629;0.010519;0.054424;0
-99.6623;0.0105453;0.0545197;0
-99.6617;0.0105717;0.0546155;0
-99.661;0.0105982;0.0547114;0
-99.6604;0.0106247;0.0548074;0
-99.6598;0.0106512;0.0549035;0
-99.6591;0.0106778;0.0549996;0
-99.6585;0.0107044;0.0550958;0
-99.6579;0.0107311;0.0551921;0
-99.6572;0.0107578;0.0552884;0
-99.6566;0.0107846;0.0553849;0
-99.656;0.0108114;0.0554814;0
-99.6553;0.0108382;0.055578;0
-99.6547;0.0108652;0.0556746;0
-99.6541;0.0108921;0.0557714;0
-99.6534;0.0109191;0.0558682;0
-99.6528;0.0109462;0.0559651;0
-99.6521;0.0109733;0.0560621;0
-99.6515;0.0110004;0.0561591;0
-99.6509;0.0110276;0.0562562;0
-99.6502;0.0110549;0.0563534;0
-99.6496;0.0110822;0.0564507;0
-99.6489;0.0111095;0.056548;0
-99.6483;0.0111369;0.0566454;0
-99.6476;0.0111644;0.0567428;0
-99.647;0.0111918;0.0568403;0
-99.6463;0.0112194;0.056938;0
-99.6457;0.011247;0.0570356;0
-99.6451;0.0112746;0.0571334;0
-99.6444;0.0113023;0.0572312;0
-99.6438;0.01133;0.0573291;0
-99.6431;0.0113578;0.0574271;0
-99.6425;0.0113856;0.0575252;0
-99.6418;0.0114135;0.0576233;0
-99.6412;0.0114414;0.0577214;0
-99.6405;0.0114693;0.0578197;0
-99.6399;0.0114974;0.0579179;0
-99.6392;0.0115254;0.0580163;0
-99.6386;0.0115535;0.0581147;0
-99.6379;0.0115817;0.0582132;0
-99.6372;0.0116099;0.0583118;0
-99.6366;0.0116382;0.0584105;0
-99.6359;0.0116665;0.0585092;0
-99.6353;0.0116948;0.058608;0
-99.6346;0.0117232;0.0587069;0
-99.634;0.0117517;0.0588058;0
-99.6333;0.0117802;0.0589048;0
-99.6326;0.0118087;0.0590039;0
-99.632;0.0118373;0.059103;0
-99.6313;0.0118659;0.0592022;0
-99.6307;0.0118946;0.0593014;0
-99.63;0.0119233;0.0594008;0
-99.6293;0.0119521;0.0595002;0
-99.6287;0.011981;0.0595997;0
-99.628;0.0120098;0.0596992;0
-99.6274;0.0120388;0.0597988;0
-99.6267;0.0120677;0.0598985;0
-99.626;0.0120968;0.0599983;0
-99.6254;0.0121258;0.0600982;0
-99.6247;0.0121549;0.0601981;0
-99.624;0.0121841;0.060298;0
-99.6234;0.0122133;0.0603981;0
-99.6227;0.0122426;0.0604982;0
-99.622;0.0122719;0.0605984;0
-99.6214;0.0123012;0.0606986;0
-99.6207;0.0123306;0.060799;0
-99.62;0.0123601;0.0608994;0
-99.6193;0.0123896;0.0609999;0
-99.6187;0.0124191;0.0611004;0
-99.618;0.0124487;0.061201;0
-99.6173;0.0124784;0.0613018;0
-99.6166;0.012508;0.0614026;0
-99.616;0.0125378;0.0615034;0
-99.6153;0.0125676;0.0616044;0
-99.6146;0.0125974;0.0617054;0
-99.6139;0.0126273;0.0618065;0
-99.6133;0.0126572;0.0619076;0
-99.6126;0.0126872;0.0620089;0
-99.6119;0.0127172;0.0621102;0
-99.6112;0.0127473;0.0622116;0
-99.6106;0.0127774;0.062313;0
-99.6099;0.0128076;0.0624146;0
-99.6092;0.0128378;0.0625162;0
-99.6085;0.0128681;0.0626179;0
-99.6078;0.0128984;0.0627197;0
-99.6072;0.0129287;0.0628216;0
-99.6065;0.0129592;0.0629236;0
-99.6058;0.0129896;0.0630256;0
-99.6051;0.0130201;0.0631277;0
-99.6044;0.0130507;0.0632299;0
-99.6037;0.0130813;0.0633322;0
-99.603;0.013112;0.0634346;0
-99.6024;0.0131427;0.063537;0
-99.6017;0.0131734;0.0636395;0
-99.601;0.0132043;0.0637421;0
-99.6003;0.0132351;0.0638448;0
-99.5996;0.013266;0.0639475;0
-99.5989;0.013297;0.0640504;0
-99.5982;0.013328;0.0641534;0
-99.5975;0.0133591;0.0642564;0
-99.5968;0.0133902;0.0643595;0
-99.5961;0.0134214;0.0644627;0
-99.5955;0.0134526;0.064566;0
-99.5948;0.0134839;0.0646693;0
-99.5941;0.0135152;0.0647728;0
-99.5934;0.0135465;0.0648763;0
-99.5927;0.013578;0.0649798;0
-99.592;0.0136094;0.0650835;0
-99.5913;0.013641;0.0651873;0
-99.5906;0.0136726;0.0652911;0
-99.5899;0.0137042;0.0653951;0
-99.5892;0.0137359;0.0654991;0
-99.5885;0.0137676;0.0656032;0
-99.5878;0.0137994;0.0657074;0
-99.5871;0.0138313;0.0658117;0
-99.5864;0.0138632;0.065916;0
-99.5857;0.0138951;0.0660204;0
-99.585;0.0139271;0.0661249;0
-99.5843;0.0139592;0.0662295;0
-99.5836;0.0139913;0.0663341;0
-99.5829;0.0140235;0.0664389;0
-99.5822;0.0140557;0.0665437;0
-99.5814;0.014088;0.0666486;0
-99.5807;0.0141203;0.0667536;0
-99.58;0.0141527;0.0668587;0
-99.5793;0.0141852;0.0669638;0
-99.5786;0.0142177;0.067069;0
-99.5779;0.0142502;0.0671743;0
-99.5772;0.0142828;0.0672797;0
-99.5765;0.0143155;0.0673852;0
-99.5758;0.0143482;0.0674907;0
-99.5751;0.0143809;0.0675963;0
-99.5743;0.0144138;0.067702;0
-99.5736;0.0144466;0.0678077;0
-99.5729;0.0144796;0.0679136;0
-99.5722;0.0145126;0.0680195;0
-99.5715;0.0145456;0.0681254;0
-99.5708;0.0145788;0.0682315;0
-99.5701;0.0146119;0.0683376;0
-99.5693;0.0146451;0.0684438;0
-99.5686;0.0146784;0.0685501;0
-99.5679;0.0147117;0.0686565;0
-99.5672;0.0147451;0.0687629;0
-99.5665;0.0147786;0.0688694;0
-99.5657;0.0148121;0.068976;0
-99.565;0.0148456;0.0690826;0
-99.5643;0.0148792;0.0691893;0
-99.5636;0.0149129;0.069296;0
-99.5628;0.0149466;0.0694029;0
-99.5621;0.0149804;0.0695098;0
-99.5614;0.0150142;0.0696167;0
-99.5607;0.0150481;0.0697238;0
-99.5599;0.0150821;0.0698309;0
-99.5592;0.0151161;0.0699381;0
-99.5585;0.0151502;0.0700453;0
-99.5578;0.0151843;0.0701527;0
-99.557;0.0152184;0.0702601;0
-99.5563;0.0152527;0.0703676;0
-99.5556;0.0152869;0.0704751;0
-99.5548;0.0153213;0.0705827;0
-99.5541;0.0153557;0.0706903;0
-99.5534;0.0153901;0.070798;0
-99.5526;0.0154247;0.0709058;0
-99.5519;0.0154592;0.0710137;0
-99.5512;0.0154939;0.0711216;0
-99.5504;0.0155285;0.0712296;0
-99.5497;0.0155633;0.0713377;0
-99.549;0.0155981;0.0714458;0
-99.5482;0.0156329;0.071554;0
-99.5475;0.0156678;0.0716623;0
-99.5468;0.0157028;0.0717707;0
-99.546;0.0157378;0.0718791;0
-99.5453;0.0157728;0.0719876;0
-99.5445;0.015808;0.0720961;0
-99.5438;0.0158431;0.0722047;0
-99.5431;0.0158784;0.0723134;0
-99.5423;0.0159137;0.0724222;0
-99.5416;0.015949;0.072531;0
-99.5408;0.0159844;0.0726399;0
-99.5401;0.0160199;0.0727488;0
-99.5393;0.0160554;0.0728579;0
-99.5386;0.016091;0.072967;0
-99.5378;0.0161266;0.0730762;0
-99.5371;0.0161623;0.0731855;0
-99.5364;0.016198;0.0732948;0
-99.5356;0.0162338;0.0734042;0
-99.5349;0.0162697;0.0735137;0
-99.5341;0.0163056;0.0736232;0
-99.5334;0.0163416;0.0737328;0
-99.5326;0.0163776;0.0738425;0
-99.5319;0.0164137;0.0739523;0
-99.5311;0.0164498;0.0740621;0
-99.5303;0.016486;0.074172;0
-99.5296;0.0165222;0.074282;0
-99.5288;0.0165585;0.0743921;0
-99.5281;0.0165949;0.0745023;0
-99.5273;0.0166313;0.0746125;0
-99.5266;0.0166678;0.0747228;0
-99.5258;0.0167043;0.0748332;0
-99.5251;0.0167409;0.0749437;0
-99.5243;0.0167775;0.0750542;0
